COMPACTNESS,CIRCULARITY,DISTANCE_CIRCULARITY,RADIUS_RATIO,PR.AXIS_ASPECT_RATIO,MAX.LENGTH_ASPECT_RATIO,SCATTER_RATIO,ELONGATEDNESS,PR.AXIS_RECTANGULARITY,MAX.LENGTH_RECTANGULARITY,SCALED_VARIANCE_MAJOR,SCALED_VARIANCE_MINOR,SCALED_RADIUS_OF_GYRATION,SKEWNESS_ABOUT_MAJOR,SKEWNESS_ABOUT_MINOR,KURTOSIS_ABOUT_MAJOR,KURTOSIS_ABOUT_MINOR,HOLLOWS_RATIO,Class
0.3478260869565217,0.5384615384615383,0.5694444444444444,0.18777292576419213,0.1868131868131868,0.16981132075471694,0.2875816993464051,0.5142857142857142,0.25,0.6428571428571426,0.21052631578947367,0.2014388489208633,0.4968553459119496,0.22368421052631585,0.2727272727272727,0.3170731707317073,0.2666666666666666,0.4000000000000004,3
0.3695652173913044,0.23076923076923064,0.23611111111111105,0.0436681222707424,0.01098901098901095,0.09433962264150944,0.15032679738562085,0.7142857142857142,0.08333333333333348,0.2999999999999998,0.13157894736842102,0.09232613908872904,0.2641509433962264,0.3421052631578948,0.5454545454545454,0.1951219512195122,0.2333333333333334,0.033333333333333215,3
0.7826086956521738,0.7692307692307694,0.9583333333333331,0.5109170305676856,0.2417582417582418,0.18867924528301888,0.7124183006535947,0.1428571428571428,0.6666666666666665,0.7285714285714284,0.5052631578947367,0.6330935251798561,0.6477987421383649,0.17105263157894735,0.5909090909090909,0.6829268292682927,0.4000000000000004,0.666666666666667,2
0.5652173913043477,0.8076923076923077,0.8333333333333333,0.4148471615720524,0.1648351648351648,0.1320754716981132,0.5751633986928104,0.2,0.5,0.6857142857142857,0.4842105263157896,0.4988009592326139,0.8301886792452831,0.14473684210526316,0.09090909090909093,0.17073170731707318,0.4333333333333336,0.5666666666666664,1
0.32608695652173925,0.3846153846153846,0.4166666666666666,0.3187772925764192,0.2967032967032968,0.3207547169811321,0.261437908496732,0.5142857142857142,0.16666666666666674,0.3571428571428571,0.26315789473684204,0.1894484412470024,0.371069182389937,0.22368421052631585,0.045454545454545456,0.2195121951219512,0.3333333333333339,0.2666666666666666,0
0.6086956521739131,0.5,0.9027777777777776,0.3973799126637555,0.15384615384615385,0.1509433962264151,0.5620915032679739,0.2285714285714285,0.5,0.4571428571428571,0.4368421052631578,0.4724220623501199,0.5408805031446542,0.09210526315789468,0.3181818181818182,0.9268292682926829,0.5333333333333341,0.7999999999999998,2
0.19565217391304346,0.4230769230769231,0.3194444444444444,0.08296943231441045,0.07692307692307687,0.09433962264150944,0.2549019607843137,0.5428571428571427,0.16666666666666674,0.4142857142857144,0.18947368421052624,0.1738609112709832,0.4779874213836477,0.2894736842105262,0.13636363636363635,0.0975609756097561,0.10000000000000052,0.033333333333333215,0
0.6956521739130435,0.8846153846153848,0.8055555555555554,0.4585152838427947,0.1868131868131868,0.16981132075471694,0.6862745098039216,0.1428571428571428,0.5833333333333335,0.7857142857142858,0.4999999999999999,0.6139088729016786,0.6729559748427674,0.17105263157894735,0.09090909090909093,0.4634146341463415,0.4000000000000004,0.5999999999999996,1
0.6956521739130435,0.4615384615384615,0.8333333333333333,0.3973799126637555,0.15384615384615385,0.1509433962264151,0.5620915032679739,0.2,0.5,0.4428571428571429,0.44210526315789467,0.4820143884892086,0.4842767295597483,0.10526315789473684,0.3636363636363637,0.12195121951219512,0.5333333333333341,0.6333333333333337,2
0.3043478260869565,0.5384615384615383,0.5694444444444444,0.19650655021834065,0.1648351648351648,0.1320754716981132,0.2287581699346405,0.5428571428571427,0.16666666666666674,0.4857142857142856,0.21578947368421053,0.16906474820143882,0.4528301886792452,0.17105263157894735,0.0,0.14634146341463414,0.4000000000000004,0.5666666666666664,3
0.32608695652173925,0.15384615384615374,0.15277777777777768,0.004366812227074246,0.05494505494505497,0.05660377358490565,0.04575163398692805,0.8857142857142857,0.0,0.1428571428571428,0.02631578947368418,0.02757793764988009,0.10062893081761004,0.35526315789473684,0.3636363636363637,0.3902439024390244,0.10000000000000052,0.06666666666666643,3
0.3695652173913044,0.4230769230769231,0.4444444444444444,0.2314410480349345,0.1868131868131868,0.11320754716981132,0.1633986928104575,0.6285714285714286,0.08333333333333348,0.3714285714285712,0.15263157894736834,0.11870503597122305,0.3899371069182389,0.07894736842105265,0.4090909090909091,0.0975609756097561,0.666666666666667,0.7333333333333334,3
0.2608695652173913,0.1923076923076923,0.4861111111111109,0.12227074235807868,0.07692307692307687,0.09433962264150944,0.2287581699346405,0.5714285714285714,0.16666666666666674,0.18571428571428567,0.21578947368421053,0.16067146282973618,0.2264150943396226,0.21052631578947367,0.3181818181818182,0.6097560975609756,0.2333333333333334,0.2333333333333334,2
0.23913043478260865,0.1153846153846152,0.4861111111111109,0.13973799126637554,0.08791208791208792,0.07547169811320756,0.18300653594771246,0.6285714285714286,0.08333333333333348,0.09999999999999988,0.18947368421052624,0.12709832134292567,0.1823899371069182,0.1578947368421052,0.18181818181818185,0.8780487804878049,0.4333333333333336,0.4666666666666668,2
0.652173913043478,0.5769230769230769,0.8472222222222221,0.4366812227074236,0.1648351648351648,0.18867924528301888,0.5751633986928104,0.2,0.5,0.5714285714285714,0.4473684210526315,0.4928057553956835,0.3459119496855345,0.09210526315789468,0.3636363636363637,0.5365853658536586,0.5333333333333341,0.7000000000000002,1
0.28260869565217384,0.4230769230769231,0.5138888888888888,0.22270742358078602,0.1428571428571429,0.09433962264150944,0.261437908496732,0.5142857142857142,0.16666666666666674,0.3285714285714285,0.23157894736842102,0.19304556354916064,0.32704402515723263,0.17105263157894735,0.4090909090909091,0.0,0.3666666666666672,0.3666666666666672,1
0.28260869565217384,0.15384615384615374,0.5138888888888888,0.1746724890829694,0.07692307692307687,0.09433962264150944,0.2745098039215685,0.4857142857142856,0.16666666666666674,0.12857142857142856,0.2578947368421052,0.2014388489208633,0.2264150943396226,0.1578947368421052,0.6363636363636364,0.3170731707317073,0.3333333333333339,0.33333333333333304,1
0.6086956521739131,0.7692307692307694,0.9444444444444444,0.3493449781659389,0.07692307692307687,0.18867924528301888,0.6797385620915033,0.1428571428571428,0.5833333333333335,0.7714285714285711,0.4736842105263158,0.6007194244604316,0.490566037735849,0.11842105263157887,0.18181818181818185,0.5853658536585367,0.4666666666666668,0.666666666666667,1
0.4565217391304346,0.34615384615384603,0.3888888888888888,0.20087336244541487,0.1868131868131868,0.09433962264150944,0.10457516339869276,0.7428571428571429,0.08333333333333348,0.3571428571428571,0.12631578947368416,0.07434052757793766,0.3144654088050314,0.13157894736842102,0.6363636363636364,0.12195121951219512,0.5333333333333341,0.5,3
0.652173913043478,0.8461538461538459,0.8333333333333333,0.3930131004366813,0.1648351648351648,0.16981132075471694,0.65359477124183,0.1428571428571428,0.5833333333333335,0.8142857142857143,0.4578947368421053,0.5779376498800959,0.6918238993710693,0.1842105263157895,0.4545454545454546,0.3414634146341464,0.3666666666666672,0.4333333333333336,1
0.3478260869565217,0.5,0.4722222222222221,0.1353711790393013,0.13186813186813184,0.1320754716981132,0.2941176470588236,0.5142857142857142,0.25,0.5714285714285714,0.21052631578947367,0.20623501199040764,0.4276729559748427,0.2631578947368421,0.5454545454545454,0.07317073170731707,0.2666666666666666,0.33333333333333304,3
0.5,0.8461538461538459,0.8055555555555554,0.2489082969432315,0.07692307692307687,0.1509433962264151,0.673202614379085,0.1428571428571428,0.5833333333333335,0.8142857142857143,0.5052631578947367,0.5983213429256594,0.7044025157232705,0.22368421052631585,0.13636363636363635,0.14634146341463414,0.3000000000000007,0.4000000000000004,1
0.4130434782608696,0.3076923076923077,0.3611111111111111,0.09170305676855894,0.05494505494505497,0.09433962264150944,0.17647058823529405,0.6857142857142857,0.08333333333333348,0.3571428571428571,0.1578947368421052,0.10911270983213432,0.32704402515723263,0.2894736842105262,0.3181818181818182,0.4634146341463415,0.20000000000000015,0.09999999999999963,3
0.15217391304347827,0.3846153846153846,0.3888888888888888,0.06986899563318782,0.07692307692307687,0.11320754716981132,0.24836601307189546,0.5428571428571427,0.16666666666666674,0.3857142857142855,0.21578947368421053,0.1738609112709832,0.4213836477987421,0.3421052631578948,0.18181818181818185,0.1951219512195122,0.10000000000000052,0.06666666666666643,0
0.6739130434782608,0.7692307692307694,0.9444444444444444,0.4454148471615721,0.15384615384615385,0.16981132075471694,0.6862745098039216,0.1428571428571428,0.5833333333333335,0.7142857142857142,0.5052631578947367,0.6115107913669064,0.628930817610063,0.10526315789473684,0.0,0.2195121951219512,0.4000000000000004,0.666666666666667,2
0.7173913043478262,0.8076923076923077,0.8333333333333333,0.537117903930131,0.21978021978021975,0.03773584905660377,0.9019607843137254,0.02857142857142847,0.8333333333333335,0.6285714285714283,0.7894736842105262,0.8860911270983214,0.9622641509433962,0.3815789473684211,0.2272727272727273,0.2682926829268293,0.20000000000000015,0.033333333333333215,0
0.652173913043478,0.3076923076923077,0.5972222222222221,0.3930131004366813,0.17582417582417587,0.1320754716981132,0.4117647058823528,0.34285714285714275,0.3333333333333335,0.34285714285714275,0.36315789473684207,0.3249400479616307,0.1823899371069182,0.07894736842105265,0.3181818181818182,0.7317073170731707,0.7000000000000002,0.833333333333333,1
0.19565217391304346,0.4615384615384615,0.3611111111111111,0.6462882096069869,0.8681318681318683,0.9433962264150944,0.2352941176470588,0.5428571428571427,0.16666666666666674,0.3714285714285712,0.5631578947368421,0.1702637889688249,0.4779874213836477,0.7894736842105262,0.045454545454545456,0.024390243902439025,0.16666666666666696,0.13333333333333375,0
0.6956521739130435,0.7307692307692306,0.9305555555555554,0.4497816593886464,0.1428571428571429,0.16981132075471694,0.6928104575163399,0.1428571428571428,0.5833333333333335,0.7,0.4789473684210527,0.6199040767386091,0.5534591194968554,0.09210526315789468,0.0,0.4878048780487805,0.5,0.7333333333333334,1
0.6086956521739131,0.7692307692307694,0.7083333333333333,0.3930131004366813,0.19780219780219774,0.07547169811320756,0.6013071895424837,0.17142857142857135,0.5,0.6142857142857141,0.531578947368421,0.5419664268585132,0.6603773584905661,0.2499999999999999,0.2272727272727273,0.3414634146341464,0.5333333333333341,0.3666666666666672,0
0.19565217391304346,0.2692307692307692,0.4583333333333333,0.16157205240174674,0.10989010989010983,0.11320754716981132,0.26797385620915026,0.5142857142857142,0.16666666666666674,0.2142857142857142,0.2263157894736841,0.1894484412470024,0.2767295597484276,0.21052631578947367,0.5,0.2195121951219512,0.16666666666666696,0.20000000000000015,1
0.652173913043478,0.8846153846153848,0.9027777777777776,0.34497816593886466,0.13186813186813184,0.1509433962264151,0.6405228758169934,0.17142857142857135,0.5833333333333335,0.7857142857142858,0.4578947368421053,0.5563549160671463,0.6855345911949686,0.17105263157894735,0.5909090909090909,0.5365853658536586,0.4000000000000004,0.5,1
0.6739130434782608,0.7307692307692306,0.8333333333333333,0.3799126637554585,0.13186813186813184,0.1320754716981132,0.5555555555555556,0.2,0.5,0.5714285714285714,0.4631578947368421,0.4784172661870504,0.7861635220125787,0.14473684210526316,0.4545454545454546,0.24390243902439024,0.5,0.5666666666666664,2
0.28260869565217384,0.4230769230769231,0.3472222222222221,0.10917030567685593,0.09890109890109887,0.07547169811320756,0.261437908496732,0.5428571428571427,0.16666666666666674,0.4571428571428571,0.2,0.17625899280575538,0.4276729559748427,0.3157894736842105,0.18181818181818185,0.3170731707317073,0.06666666666666733,0.06666666666666643,0
0.28260869565217384,0.2692307692307692,0.4861111111111109,0.1834061135371179,0.1648351648351648,0.07547169811320756,0.18300653594771246,0.6285714285714286,0.08333333333333348,0.2428571428571429,0.1473684210526316,0.12709832134292567,0.3333333333333333,0.17105263157894735,0.13636363636363635,0.5121951219512195,0.2333333333333334,0.2999999999999998,1
0.5869565217391304,0.5769230769230769,0.7638888888888888,0.4585152838427947,0.23076923076923075,0.09433962264150944,0.5686274509803921,0.17142857142857135,0.5,0.4571428571428571,0.4526315789473684,0.5047961630695443,0.5723270440251573,0.1842105263157895,0.3181818181818182,0.2682926829268293,0.5333333333333341,0.4333333333333336,0
0.7173913043478262,0.7692307692307694,0.8055555555555554,0.31441048034934505,0.07692307692307687,0.1509433962264151,0.6797385620915033,0.1428571428571428,0.5833333333333335,0.7571428571428569,0.5526315789473685,0.6079136690647482,0.6855345911949686,0.19736842105263155,0.045454545454545456,0.2195121951219512,0.3666666666666672,0.5333333333333332,2
0.5434782608695654,0.6153846153846154,0.6111111111111109,0.5021834061135371,0.2967032967032968,0.09433962264150944,0.5098039215686274,0.2285714285714285,0.4166666666666667,0.5142857142857139,0.41052631578947374,0.4484412470023981,0.628930817610063,0.19736842105263155,0.18181818181818185,0.17073170731707318,0.6333333333333337,0.4666666666666668,0
0.6956521739130435,0.6923076923076923,0.9444444444444444,0.4235807860262009,0.1648351648351648,0.16981132075471694,0.7058823529411764,0.1142857142857142,0.6666666666666665,0.6428571428571426,0.5368421052631579,0.63189448441247,0.5849056603773586,0.17105263157894735,0.5454545454545454,0.3902439024390244,0.4333333333333336,0.6333333333333337,2
0.23913043478260865,0.1923076923076923,0.5972222222222221,0.16157205240174674,0.07692307692307687,0.09433962264150944,0.24183006535947704,0.5428571428571427,0.16666666666666674,0.2,0.2473684210526316,0.171462829736211,0.2515723270440251,0.19736842105263155,0.2727272727272727,0.7073170731707318,0.3000000000000007,0.33333333333333304,2
0.652173913043478,0.8846153846153848,0.8333333333333333,0.35371179039301315,0.13186813186813184,0.16981132075471694,0.6797385620915033,0.1428571428571428,0.5833333333333335,0.7857142857142858,0.468421052631579,0.5995203836930455,0.6918238993710693,0.21052631578947367,0.6818181818181819,0.2682926829268293,0.3333333333333339,0.4333333333333336,1
0.3913043478260869,0.3076923076923077,0.6111111111111109,0.16157205240174674,0.10989010989010983,0.1320754716981132,0.24183006535947704,0.5428571428571427,0.16666666666666674,0.3571428571428571,0.21052631578947367,0.1750599520383693,0.30817610062893075,0.17105263157894735,0.4090909090909091,0.3414634146341464,0.4333333333333336,0.5999999999999996,3
0.5,0.7307692307692306,0.8888888888888888,0.5152838427947598,0.21978021978021975,0.1320754716981132,0.5620915032679739,0.2,0.5,0.6428571428571426,0.4578947368421053,0.4856115107913669,0.7358490566037736,0.10526315789473684,0.5454545454545454,0.4878048780487805,0.5333333333333341,0.666666666666667,1
0.2608695652173913,0.3846153846153846,0.3611111111111111,0.08296943231441045,0.09890109890109887,0.07547169811320756,0.2352941176470588,0.5714285714285714,0.16666666666666674,0.3857142857142855,0.18947368421052624,0.16187050359712227,0.3899371069182389,0.3421052631578948,0.2727272727272727,0.2682926829268293,0.10000000000000052,0.033333333333333215,0
0.5434782608695654,0.4230769230769231,0.5277777777777777,0.2445414847161572,0.17582417582417587,0.11320754716981132,0.19607843137254896,0.5999999999999999,0.08333333333333348,0.4285714285714286,0.1578947368421052,0.13908872901678654,0.3899371069182389,0.05263157894736836,0.8636363636363636,0.04878048780487805,0.8333333333333339,0.8666666666666663,3
0.4347826086956523,0.4615384615384615,0.6388888888888888,0.4235807860262009,0.2417582417582418,0.09433962264150944,0.4705882352941175,0.2571428571428571,0.4166666666666667,0.3857142857142855,0.3842105263157895,0.4064748201438849,0.4654088050314464,0.17105263157894735,0.0,0.0975609756097561,0.6000000000000005,0.5333333333333332,0
0.19565217391304346,0.1923076923076923,0.18055555555555547,0.09170305676855894,0.13186813186813184,0.05660377358490565,0.13725490196078427,0.7142857142857142,0.08333333333333348,0.1428571428571428,0.11578947368421046,0.0899280575539568,0.2327044025157232,0.3684210526315789,0.0,0.0,0.0333333333333341,0.06666666666666643,1
0.6086956521739131,0.8461538461538459,0.9305555555555554,0.4192139737991266,0.15384615384615385,0.16981132075471694,0.7385620915032679,0.1142857142857142,0.6666666666666665,0.857142857142857,0.5157894736842105,0.6546762589928057,0.5974842767295598,0.19736842105263155,0.3636363636363637,0.8536585365853658,0.3666666666666672,0.666666666666667,1
0.23913043478260865,0.1923076923076923,0.2777777777777777,0.10480349344978168,0.09890109890109887,0.05660377358490565,0.130718954248366,0.6857142857142857,0.08333333333333348,0.17142857142857126,0.09473684210526312,0.09232613908872904,0.20125786163522008,0.21052631578947367,0.3636363636363637,0.0975609756097561,0.3000000000000007,0.2333333333333334,1
0.3695652173913044,0.6538461538461537,0.6944444444444444,0.3668122270742358,0.15384615384615385,0.1509433962264151,0.4509803921568627,0.2857142857142856,0.3333333333333335,0.5714285714285714,0.4263157894736841,0.3693045563549161,0.6981132075471699,0.13157894736842102,0.2727272727272727,0.4634146341463415,0.5,0.5999999999999996,2
0.3043478260869565,0.6153846153846154,0.6388888888888888,0.37554585152838427,0.1868131868131868,0.1320754716981132,0.4248366013071896,0.3142857142857143,0.3333333333333335,0.4999999999999998,0.3526315789473683,0.3441247002398081,0.628930817610063,0.10526315789473684,0.5,0.17073170731707318,0.5333333333333341,0.5999999999999996,1
0.2608695652173913,0.3846153846153846,0.3611111111111111,0.11353711790393015,0.10989010989010983,0.07547169811320756,0.2549019607843137,0.5428571428571427,0.16666666666666674,0.3571428571428571,0.2263157894736841,0.17865707434052755,0.371069182389937,0.35526315789473684,0.18181818181818185,0.2195121951219512,0.13333333333333375,0.06666666666666643,0
0.3695652173913044,0.6153846153846154,0.5972222222222221,0.3624454148471615,0.17582417582417587,0.09433962264150944,0.4183006535947713,0.3142857142857143,0.3333333333333335,0.5142857142857139,0.3947368421052632,0.3393285371702638,0.7106918238993711,0.14473684210526316,0.045454545454545456,0.04878048780487805,0.4333333333333336,0.4666666666666668,2
0.5217391304347827,0.15384615384615374,0.5,0.2838427947598253,0.1428571428571429,0.11320754716981132,0.3202614379084967,0.4285714285714286,0.25,0.18571428571428567,0.31052631578947365,0.24820143884892085,0.16981132075471694,0.17105263157894735,0.0,0.0,0.4000000000000004,0.3666666666666672,1
0.3695652173913044,0.5769230769230769,0.6388888888888888,0.8820960698689957,0.8681318681318683,0.8867924528301887,0.26797385620915026,0.5142857142857142,0.16666666666666674,0.5428571428571429,0.7473684210526316,0.19424460431654675,0.5723270440251573,0.7763157894736842,0.0,0.36585365853658536,0.3000000000000007,0.4333333333333336,3
0.5652173913043477,0.5,0.9027777777777776,0.4585152838427947,0.1868131868131868,0.16981132075471694,0.5555555555555556,0.2285714285714285,0.5,0.4857142857142856,0.43157894736842095,0.4688249400479616,0.3144654088050314,0.07894736842105265,0.0,0.8048780487804879,0.6000000000000005,0.7999999999999998,1
0.32608695652173925,0.34615384615384603,0.3333333333333333,0.20524017467248912,0.1648351648351648,0.11320754716981132,0.11764705882352933,0.7142857142857142,0.08333333333333348,0.34285714285714275,0.10526315789473684,0.0827338129496403,0.32704402515723263,0.05263157894736836,0.13636363636363635,0.04878048780487805,0.9000000000000004,0.9666666666666668,3
0.4347826086956523,0.34615384615384603,0.3333333333333333,0.08296943231441045,0.04395604395604391,0.09433962264150944,0.15032679738562085,0.7142857142857142,0.08333333333333348,0.3714285714285712,0.17894736842105266,0.09352517985611512,0.2893081761006289,0.2499999999999999,0.7272727272727273,0.29268292682926833,0.3000000000000007,0.13333333333333375,3
0.3478260869565217,0.1923076923076923,0.5138888888888888,0.2489082969432315,0.1648351648351648,0.09433962264150944,0.24183006535947704,0.5428571428571427,0.16666666666666674,0.15714285714285706,0.23157894736842102,0.171462829736211,0.2767295597484276,0.1578947368421052,0.2727272727272727,0.5121951219512195,0.4000000000000004,0.4000000000000004,2
0.3913043478260869,0.7307692307692306,0.8055555555555554,0.40174672489082974,0.1648351648351648,0.1320754716981132,0.5294117647058822,0.2285714285714285,0.4166666666666667,0.6142857142857141,0.4526315789473684,0.4532374100719424,0.8490566037735849,0.13157894736842102,0.13636363636363635,0.024390243902439025,0.4666666666666668,0.5999999999999996,1
0.4347826086956523,0.3076923076923077,0.4861111111111109,0.0873362445414847,0.04395604395604391,0.09433962264150944,0.18300653594771246,0.6571428571428571,0.08333333333333348,0.3285714285714285,0.17894736842105266,0.11990407673860913,0.2515723270440251,0.23684210526315785,0.2272727272727273,0.36585365853658536,0.2666666666666666,0.13333333333333375,3
0.5869565217391304,0.3846153846153846,0.7222222222222221,0.406113537117904,0.1648351648351648,0.1509433962264151,0.4444444444444444,0.2857142857142856,0.3333333333333335,0.3571428571428571,0.3684210526315789,0.36570743405275774,0.2767295597484276,0.06578947368421051,0.2727272727272727,0.2195121951219512,0.6333333333333337,0.7999999999999998,2
0.32608695652173925,0.2692307692307692,0.4027777777777777,0.1834061135371179,0.13186813186813184,0.09433962264150944,0.11764705882352933,0.7142857142857142,0.08333333333333348,0.22857142857142845,0.08947368421052626,0.08153477218225416,0.220125786163522,0.06578947368421051,0.045454545454545456,0.024390243902439025,0.5666666666666673,0.6333333333333337,1
0.2608695652173913,0.07692307692307687,0.3333333333333333,0.10917030567685593,0.10989010989010983,0.07547169811320756,0.02614379084967311,0.8857142857142857,0.0,0.09999999999999988,0.042105263157894764,0.01918465227817745,0.08805031446540879,0.07894736842105265,0.045454545454545456,0.5609756097560976,0.666666666666667,0.7333333333333334,3
0.6739130434782608,0.8461538461538459,0.9583333333333331,0.5502183406113537,0.21978021978021975,0.18867924528301888,0.6928104575163399,0.1142857142857142,0.5833333333333335,0.8,0.5263157894736842,0.6258992805755396,0.7358490566037736,0.10526315789473684,0.3636363636363637,0.5365853658536586,0.5,0.7000000000000002,1
0.28260869565217384,0.34615384615384603,0.3472222222222221,0.09170305676855894,0.07692307692307687,0.09433962264150944,0.24836601307189546,0.5428571428571427,0.16666666666666674,0.3142857142857143,0.21578947368421053,0.171462829736211,0.3962264150943395,0.3421052631578948,0.09090909090909093,0.1951219512195122,0.13333333333333375,0.033333333333333215,0
0.5,0.2692307692307692,0.8333333333333333,0.3231441048034934,0.1208791208791209,0.11320754716981132,0.4509803921568627,0.3142857142857143,0.3333333333333335,0.22857142857142845,0.3947368421052632,0.3621103117505995,0.320754716981132,0.11842105263157887,0.2272727272727273,0.8292682926829269,0.5333333333333341,0.7000000000000002,2
0.3043478260869565,0.23076923076923064,0.4722222222222221,0.26637554585152845,0.20879120879120885,0.07547169811320756,0.21568627450980396,0.5428571428571427,0.16666666666666674,0.22857142857142845,0.2263157894736841,0.16067146282973618,0.18867924528301885,0.14473684210526316,0.13636363636363635,0.5121951219512195,0.6333333333333337,0.6333333333333337,0
0.8913043478260869,0.9230769230769232,0.8611111111111109,0.33624454148471616,0.05494505494505497,0.07547169811320756,0.9477124183006536,0.0,0.9166666666666664,0.7285714285714284,0.8263157894736842,0.9400479616306954,0.9559748427672956,0.3421052631578948,0.09090909090909093,0.5121951219512195,0.20000000000000015,0.09999999999999963,0
0.3913043478260869,0.2692307692307692,0.5972222222222221,0.2707423580786026,0.1428571428571429,0.11320754716981132,0.3137254901960784,0.4285714285714286,0.25,0.2142857142857142,0.31052631578947365,0.2386091127098321,0.2893081761006289,0.17105263157894735,0.2272727272727273,0.17073170731707318,0.3333333333333339,0.33333333333333304,2
0.3913043478260869,0.23076923076923064,0.6666666666666665,0.37117903930131,0.17582417582417587,0.1320754716981132,0.4117647058823528,0.34285714285714275,0.3333333333333335,0.2,0.3526315789473683,0.32733812949640284,0.2955974842767295,0.13157894736842102,0.0,0.5609756097560976,0.5,0.5666666666666664,2
0.08695652173913038,0.1923076923076923,0.3194444444444444,0.1353711790393013,0.13186813186813184,0.05660377358490565,0.11764705882352933,0.7428571428571429,0.08333333333333348,0.17142857142857126,0.07894736842105254,0.07553956834532374,0.18867924528301885,0.2631578947368421,0.5909090909090909,0.5121951219512195,0.2333333333333334,0.20000000000000015,1
0.7173913043478262,0.8461538461538459,0.7777777777777777,0.40174672489082974,0.1428571428571429,0.18867924528301888,0.7124183006535947,0.1142857142857142,0.6666666666666665,0.7857142857142858,0.4999999999999999,0.6390887290167866,0.6603773584905661,0.17105263157894735,0.4090909090909091,0.3170731707317073,0.3333333333333339,0.5,1
0.5652173913043477,0.3846153846153846,0.6805555555555554,0.3973799126637555,0.17582417582417587,0.11320754716981132,0.4836601307189543,0.2571428571428571,0.4166666666666667,0.3714285714285712,0.4210526315789472,0.4040767386091128,0.35849056603773577,0.11842105263157887,0.2727272727272727,0.3170731707317073,0.5,0.5999999999999996,2
0.4130434782608696,0.23076923076923064,0.7083333333333333,0.3799126637554585,0.1648351648351648,0.11320754716981132,0.4183006535947713,0.3142857142857143,0.3333333333333335,0.2714285714285713,0.34736842105263144,0.3381294964028777,0.2641509433962264,0.10526315789473684,0.13636363636363635,0.5609756097560976,0.5333333333333341,0.6333333333333337,1
0.3478260869565217,0.5384615384615383,0.625,0.18777292576419213,0.1208791208791209,0.1509433962264151,0.26797385620915026,0.5142857142857142,0.16666666666666674,0.4714285714285713,0.23684210526315785,0.19784172661870497,0.4842767295597483,0.19736842105263155,0.5909090909090909,0.17073170731707318,0.3333333333333339,0.5333333333333332,3
0.3478260869565217,0.5,0.6111111111111109,0.25764192139738,0.20879120879120885,0.16981132075471694,0.3071895424836601,0.4857142857142856,0.25,0.5857142857142856,0.2263157894736841,0.2206235011990408,0.4213836477987421,0.17105263157894735,0.045454545454545456,0.4878048780487805,0.3333333333333339,0.5333333333333332,3
0.6304347826086958,0.8076923076923077,0.8472222222222221,0.37554585152838427,0.1208791208791209,0.1509433962264151,0.7189542483660128,0.1142857142857142,0.6666666666666665,0.7571428571428569,0.494736842105263,0.6522781774580335,0.5911949685534592,0.1578947368421052,0.5909090909090909,0.14634146341463414,0.4333333333333336,0.5666666666666664,1
0.28260869565217384,0.4230769230769231,0.4166666666666666,0.15720524017467252,0.1868131868131868,0.07547169811320756,0.2352941176470588,0.5428571428571427,0.16666666666666674,0.3857142857142855,0.21052631578947367,0.16546762589928055,0.4779874213836477,0.3026315789473685,0.4545454545454546,0.024390243902439025,0.16666666666666696,0.06666666666666643,0
0.3043478260869565,0.4615384615384615,0.5138888888888888,0.2139737991266376,0.13186813186813184,0.09433962264150944,0.2745098039215685,0.5142857142857142,0.16666666666666674,0.3857142857142855,0.2684210526315789,0.19904076738609108,0.3962264150943395,0.21052631578947367,0.6818181818181819,0.3414634146341464,0.2666666666666666,0.2666666666666666,1
0.5652173913043477,0.6538461538461537,0.6666666666666665,0.4366812227074236,0.1868131868131868,0.1509433962264151,0.477124183006536,0.2571428571428571,0.4166666666666667,0.5857142857142856,0.4157894736842104,0.3992805755395683,0.5283018867924529,0.09210526315789468,0.5454545454545454,0.2682926829268293,0.6000000000000005,0.666666666666667,1
0.3913043478260869,0.23076923076923064,0.4444444444444444,0.1266375545851529,0.08791208791208792,0.09433962264150944,0.2222222222222222,0.5714285714285714,0.16666666666666674,0.2,0.21052631578947367,0.15587529976019185,0.2515723270440251,0.23684210526315785,0.4090909090909091,0.4390243902439024,0.2666666666666666,0.2666666666666666,2
0.5217391304347827,0.3076923076923077,0.3055555555555555,0.1266375545851529,0.09890109890109887,0.09433962264150944,0.11764705882352933,0.7428571428571429,0.08333333333333348,0.3571428571428571,0.1473684210526316,0.07553956834532374,0.3018867924528301,0.2499999999999999,0.2272727272727273,0.17073170731707318,0.2666666666666666,0.16666666666666696,3
0.15217391304347827,0.038461538461538325,0.027777777777777683,0.02620087336244542,0.10989010989010983,0.01886792452830189,0.013071895424836557,0.9428571428571428,0.0,0.014285714285714237,0.005263157894736858,0.008393285371702641,0.07547169811320753,0.3684210526315789,0.18181818181818185,0.17073170731707318,0.10000000000000052,0.06666666666666643,1
0.3478260869565217,0.4230769230769231,0.4444444444444444,0.2445414847161572,0.20879120879120885,0.09433962264150944,0.20915032679738554,0.5714285714285714,0.16666666666666674,0.4142857142857144,0.18947368421052624,0.15347721822541965,0.3773584905660377,0.13157894736842102,0.5,0.024390243902439025,0.5,0.5666666666666664,0
